44.547571	46.048551	
45.253320	46.041558	
43.840727	45.865049	
44.827912	46.408208	
44.019616	46.710731	
42.823890	46.968023	
43.098717	46.539986	
43.059292	46.359715	
42.256672	46.530659	
42.373380	46.166970	
41.497782	46.373265	
41.516785	46.238226	
41.627242	45.791357	
40.970567	45.946654	
40.924326	46.055590	
40.273526	46.198360	
39.758681	45.775427	
39.834138	46.018132	
39.422575	45.038415	
39.781681	45.099713	
38.643384	44.778878	
38.676655	44.645553	
37.977812	44.038939	
38.686062	44.080112	
38.190526	43.755232	
38.225275	43.466618	
37.545721	43.188809	
37.592605	42.931521	
37.698330	42.714729	
37.085394	42.796812	
37.224986	41.983949	
36.529009	41.780128	
36.775187	40.966926	
36.755817	41.192132	
36.526542	40.832674	
36.224770	40.284139	
36.762026	40.257570	
36.742296	39.728091	
36.868073	39.400372	
36.999593	38.811723	
36.490901	39.084180	
36.892580	38.217417	
36.934297	38.202992	
37.343024	37.887127	
37.369985	37.752823	
36.981779	37.450689	
36.812036	36.520661	
37.267532	37.020025	
37.976814	36.518616	
37.861065	35.784251	
37.998949	35.504238	
38.060973	35.420497	
38.305043	35.135604	
38.866131	35.350449	
39.200709	35.142856	
39.382154	34.689696	
39.551426	34.736366	
40.124868	34.277156	
40.005646	34.472005	
40.348633	34.283908	
40.360829	33.396870	
41.022697	33.902788	
41.231994	33.652236	
41.289103	33.381680	
42.084782	33.621691	
42.325852	33.172462	
43.192630	33.092201	
43.060401	33.402878	
43.392962	33.188727	
43.517133	33.253379	
43.574142	33.589686	
43.876333	33.134201	
44.661817	33.409203	
45.345414	33.637149	
45.319693	33.143573	
45.808675	33.626269	
45.686509	33.662444	
46.232184	33.983834	
46.356494	34.073644	
46.487714	34.166824	
47.229818	34.089005	
47.194429	34.803603	
46.575626	35.178980	
48.372701	35.096188	
47.943027	35.431737	
48.376153	35.434025	
48.341197	35.553749	
48.727814	35.989275	
48.792461	35.742129	
49.028495	36.987721	
49.078236	37.059551	
49.024662	36.528735	
49.350097	36.989881	
49.692538	37.867699	
49.646699	37.963591	
50.269321	38.324200	
50.787368	38.177979	
49.684368	39.024583	
49.685298	39.371619	
49.650441	39.839891	
49.677320	39.428191	
50.086368	40.176085	
50.215129	39.891377	
50.132492	40.567030	
49.651591	41.340176	
50.442166	41.619804	
50.196194	41.668810	
49.520436	42.198114	
49.636578	41.855939	
49.437478	42.765265	
49.424691	43.101858	
49.095586	42.821345	
48.902570	43.465976	
48.986706	44.567076	
48.642592	44.273804	
48.520275	44.624146	
48.190028	44.687259	
48.014145	44.400673	
47.872107	44.409034	
47.350705	45.172566	
47.691119	45.096494	
47.175594	45.158642	
45.876865	45.726889	
46.205643	46.059816	
46.290892	46.752693	
46.064753	46.069992	
45.036250	46.350242	
45.668901	47.204636	
44.797320	46.193768	
44.024989	46.646989	
44.011930	46.540469	
43.606226	47.048211	
43.932541	46.702040	
42.464129	47.048532	
42.539850	46.772216	
42.559912	46.840696	
42.330804	46.059404	
41.287581	46.272118	
41.856394	46.009707	
40.698979	45.851371	
40.538120	46.460358	
40.386234	46.366385	
40.437558	45.862952	
40.052266	45.442705	
39.599494	45.874233	
39.581389	45.915173	
38.885357	45.371921	
39.260988	44.694150	
38.569135	44.573225	
37.753255	44.674113	
37.811207	44.225468	
37.576529	44.247542	
37.336687	43.367675	
37.691392	43.836259	
36.962896	42.993444	
37.172250	42.562793	
36.998282	42.112808	
36.680802	42.404651	
36.839684	41.723998	
36.506685	41.414639	
37.198816	41.051685	
36.135042	40.517696	
36.628035	40.279440	
36.375967	40.116992	
36.457389	40.463658	
36.012482	39.360067	
36.812412	39.373879	
36.669964	38.514721	
36.995819	38.725000	
36.932104	38.401120	
36.602189	38.020574	
36.585543	37.596155	
36.926018	36.621832	
37.377904	36.818382	
37.048577	36.740268	
37.479454	35.724327	
37.084477	35.857709	
37.646096	36.068630	
38.298121	35.455878	
38.628600	35.600083	
39.040849	34.850822	
39.001191	35.095345	
39.246360	34.555969	
39.117711	34.509193	
39.100533	33.684791	
40.284582	33.499426	
40.448013	33.930578	
40.728222	33.532459	
41.105605	32.964088	
41.098740	33.263186	
41.892954	33.196078	
42.174547	32.966364	
42.134023	32.785415	
42.372580	33.179431	
42.880845	33.183919	
43.436512	32.829775	
43.920657	33.471932	
44.211829	32.949858	
43.684938	32.540074	
44.676663	33.196193	
43.999932	33.505145	
44.769269	32.780057	
45.318495	34.017123	
45.903509	33.487260	
46.184377	33.463922	
46.469128	33.947620	
47.113327	33.867396	
47.124918	34.495502	
47.632389	34.804434	
47.613069	34.746417	
47.618820	34.835821	
47.783060	34.561327	
48.732642	35.090031	
48.469059	35.583931	
48.946981	35.246869	
48.994093	35.809158	
49.018979	36.458554	
49.479688	36.341133	
49.239183	36.784235	
49.902941	37.418017	
50.129561	37.702856	
50.395269	38.005546	
50.138731	39.030939	
50.286871	38.832474	
50.296257	38.763156	
49.794028	39.319551	
50.081657	39.992527	
50.245743	40.412617	
47.872731	27.348143	
38.146054	34.976337	
47.878906	42.215240	
47.099413	32.813526	
46.813075	39.835661	
42.963037	49.662921	
41.871184	50.679350	
43.964712	41.039187	
39.337683	51.639204	
47.272619	43.659345	
42.982935	44.584431	
52.175526	43.571123	
48.278503	36.591267	
44.825134	41.173518	
52.174497	43.312981	
49.094254	47.753760	
45.581318	22.770518	
37.264523	34.190962	
52.181718	49.091289	
42.479912	44.205309	
40.981866	41.318410	
43.520450	43.345196	
50.424341	47.738810	
44.108522	33.583846	
35.761680	42.603371	
41.452356	27.361712	
37.958704	40.748366	
41.512522	40.509505	
34.998695	48.248894	
45.685882	34.983995	
41.027131	43.497100	
37.442350	46.226118	
39.454664	35.170402	
51.768431	41.942324	
35.372749	40.194268	
46.552207	38.714073	
44.443509	36.556602	
35.382412	35.465686	
43.586472	32.103027	
37.166464	36.788973	
48.878597	33.685245	
46.985997	39.563064	
42.541813	50.277485	
36.741781	37.899806	
39.862837	46.331399	
40.007415	43.115009	
45.616901	48.850798	
51.607472	39.826924	
48.365246	39.208858	
40.360028	38.863940	
